feature_id,benchmark,task_id,task_idx,source_text,tokens,filename,rms_normalized,transition,base_label,finetuned_label,max_activation,active_tokens,active_fraction,first_position,first_percent,argmax_position,argmax_percent,encoder_base_contribution_at_max,encoder_finetuned_contribution_at_max,token_at_max,context_at_max
3048,bigcodebench,BigCodeBench/26,26,deepseek_base,292,same_text__bigcodebench__task_0026__gen_00__BigCodeBench_26.npz,True,improvement,1,0,16.181358337402344,23,0.07876712328767123,89,30.47945205479452,183,62.67123287671233,8.315250396728516,7.873414039611816,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test with a simple message and key
3048,bigcodebench,BigCodeBench/27,27,deepseek_base,327,same_text__bigcodebench__task_0027__gen_00__BigCodeBench_27.npz,True,improvement,1,0,16.40194320678711,20,0.06116207951070336,73,22.32415902140673,125,38.2262996941896,8.349215507507324,8.060023307800293,_,"\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        data = {'name': 'John',"
3048,bigcodebench,BigCodeBench/28,28,deepseek_base,390,same_text__bigcodebench__task_0028__gen_00__BigCodeBench_28.npz,True,both_fail,1,1,17.80900764465332,22,0.05641025641025641,130,33.333333333333336,167,42.82051282051282,9.017738342285156,8.798559188842773,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test data\n        data = {'
3048,bigcodebench,BigCodeBench/29,29,deepseek_base,510,same_text__bigcodebench__task_0029__gen_00__BigCodeBench_29.npz,True,both_fail,1,1,1.8955515623092651,1,0.00196078431372549,379,74.31372549019608,379,74.31372549019608,1.0740020275115967,0.8288449645042419,_,"1, 1], [1, 1]]))\n\n#task_func(np.array([[0, 0], [0, "
3048,bigcodebench,BigCodeBench/30,30,deepseek_base,209,same_text__bigcodebench__task_0030__gen_00__BigCodeBench_30.npz,True,improvement,1,0,5.3615641593933105,8,0.03827751196172249,130,62.20095693779904,200,95.69377990430623,2.8015246391296387,2.5673365592956543,from,/test_task_func.py\nimport os\nimport pytest\nfrom task_func import task_func\n
3048,bigcodebench,BigCodeBench/31,31,deepseek_base,242,same_text__bigcodebench__task_0031__gen_00__BigCodeBench_31.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.4782242178916931,-0.7385867834091187,   ,    # Tokenize the text\n    tokens = nltk.word_
3048,bigcodebench,BigCodeBench/32,32,deepseek_base,124,same_text__bigcodebench__task_0032__gen_00__BigCodeBench_32.npz,True,both_fail,1,1,2.5602035522460938,1,0.008064516129032258,117,94.35483870967742,117,94.35483870967742,1.8750200271606445,0.6924794316291809,from,\nimport os\nimport sys\nimport time\nimport requests\nimport schedule\nfrom task import task_func\n
3048,bigcodebench,BigCodeBench/33,33,deepseek_base,100,same_text__bigcodebench__task_0033__gen_00__BigCodeBench_33.npz,True,both_pass,0,0,1.4036215543746948,1,0.01,56,56.0,56,56.0,0.30569252371788025,1.1052230596542358,_,"#task_func(list_of_pairs)\n\n#task_func([('Fruits', 5), ('Vegetables',"
3048,bigcodebench,BigCodeBench/34,34,deepseek_base,174,same_text__bigcodebench__task_0034__gen_00__BigCodeBench_34.npz,True,improvement,1,0,0.0,0,0.0,-1,-1,0,0.0,-0.7754318118095398,-0.3128969669342041,   ,    # Remove URLs from the text\n    text = re.sub(r
3048,bigcodebench,BigCodeBench/35,35,deepseek_base,128,same_text__bigcodebench__task_0035__gen_00__BigCodeBench_35.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.1234980821609497,-1.54445481300354,   ,    # Replace all elements in DataFrame columns that do not exist in the target
3048,bigcodebench,BigCodeBench/36,36,deepseek_base,357,same_text__bigcodebench__task_0036__gen_00__BigCodeBench_36.npz,True,both_fail,1,1,5.1392364501953125,6,0.01680672268907563,35,9.803921568627452,318,89.07563025210084,2.9418606758117676,2.20466947555542,from,.py\nimport pandas as pd\nimport numpy as np\nfrom scipy import stats\nimport matplotlib.pyplot as plt
3048,bigcodebench,BigCodeBench/37,37,deepseek_base,194,same_text__bigcodebench__task_0037__gen_00__BigCodeBench_37.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.6115853190422058,-0.581118643283844,   ,    # Create a random forest classifier\n    clf = RandomForestClass
3048,bigcodebench,BigCodeBench/38,38,deepseek_base,162,same_text__bigcodebench__task_0038__gen_00__BigCodeBench_38.npz,True,both_fail,1,1,1.9257981777191162,1,0.006172839506172839,20,12.345679012345679,20,12.345679012345679,0.7199823260307312,1.213111400604248,_, the data\n    scaler = StandardScaler()\n    data_matrix_standardized = scaler.fit_transform(data_matrix)\n\n
3048,bigcodebench,BigCodeBench/39,39,deepseek_base,182,same_text__bigcodebench__task_0039__gen_00__BigCodeBench_39.npz,True,both_fail,1,1,2.9917402267456055,2,0.01098901098901099,41,22.52747252747253,41,22.52747252747253,1.5214542150497437,1.4775800704956055, from,"_matrix, axis=1)\n\n    # Run a t-test from a sample against the population value\n    t_stat, p_value ="
3048,bigcodebench,BigCodeBench/40,40,deepseek_base,228,same_text__bigcodebench__task_0040__gen_00__BigCodeBench_40.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.9562609195709229,-0.46276453137397766,   ,    # Calculate Z-values\n    z_values = zscore(data
3048,bigcodebench,BigCodeBench/41,41,deepseek_base,217,same_text__bigcodebench__task_0041__gen_00__BigCodeBench_41.npz,True,both_fail,1,1,1.8267544507980347,1,0.004608294930875576,147,67.74193548387096,147,67.74193548387096,1.1144009828567505,0.719648540019989, S,"label('Frequency')\n    ax.set_title('Distribution of Skewness Values')\n\n    return df, ax\n\n\n"
3048,bigcodebench,BigCodeBench/42,42,deepseek_base,189,same_text__bigcodebench__task_0042__gen_00__BigCodeBench_42.npz,True,regression,0,1,0.0,0,0.0,-1,-1,0,0.0,-0.940049409866333,-0.36036545038223267,   ,    pca = PCA(n_components=n_components)\n   
3048,bigcodebench,BigCodeBench/43,43,deepseek_base,167,same_text__bigcodebench__task_0043__gen_00__BigCodeBench_43.npz,True,both_pass,0,0,3.817958354949951,3,0.017964071856287425,146,87.42514970059881,146,87.42514970059881,1.2409594058990479,2.584294319152832,import,"\n\n    return description, plots\n\n#task_1.py\nimport pandas as pd\nimport numpy as np\nimport seaborn"
3048,bigcodebench,BigCodeBench/44,44,deepseek_base,205,same_text__bigcodebench__task_0044__gen_00__BigCodeBench_44.npz,True,both_fail,1,1,5.880828857421875,7,0.03414634146341464,24,11.707317073170731,182,88.78048780487805,3.043753147125244,2.8443727493286133,from,.py\nimport pandas as pd\nimport numpy as np\nfrom sklearn.preprocessing import MinMaxScaler\nimport matplotlib.
3048,bigcodebench,BigCodeBench/45,45,deepseek_base,228,same_text__bigcodebench__task_0045__gen_00__BigCodeBench_45.npz,True,both_fail,1,1,4.554138660430908,3,0.013157894736842105,185,81.14035087719299,198,86.84210526315789,2.64023756980896,1.9211939573287964,from,.py\nimport pandas as pd\nimport numpy as np\nfrom sklearn.decomposition import PCA\nimport seaborn as s
3048,bigcodebench,BigCodeBench/46,46,deepseek_base,171,same_text__bigcodebench__task_0046__gen_00__BigCodeBench_46.npz,True,both_fail,1,1,4.054779052734375,4,0.023391812865497075,15,8.771929824561404,47,27.485380116959064,2.5828685760498047,1.4792073965072632,_,score.select_dtypes(include=np.number):\n        df_zscore[col] = zscore(df_zscore[col].
3048,bigcodebench,BigCodeBench/47,47,deepseek_base,39,same_text__bigcodebench__task_0047__gen_00__BigCodeBench_47.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.1019922494888306,-1.1246165037155151,   ,    # Standardize numeric columns\n    numeric_cols = df.
3048,bigcodebench,BigCodeBench/48,48,deepseek_base,148,same_text__bigcodebench__task_0048__gen_00__BigCodeBench_48.npz,True,improvement,1,0,0.0,0,0.0,-1,-1,0,0.0,-0.5722987651824951,-0.8116945624351501,   ,    timestamps = [time.time() for _ in range(n)]
3048,bigcodebench,BigCodeBench/49,49,deepseek_base,182,same_text__bigcodebench__task_0049__gen_00__BigCodeBench_49.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.1902388334274292,-0.12910066545009613,   ,"    if not timestamps:\n        raise ValueError(""Input list of tim"
3048,bigcodebench,BigCodeBench/50,50,deepseek_base,196,same_text__bigcodebench__task_0050__gen_00__BigCodeBench_50.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.1193188428878784,-0.011775016784667969,   ,    # Convert the Unix timestamp to datetime objects in different time zones\n    dat
3048,bigcodebench,BigCodeBench/51,51,deepseek_base,296,same_text__bigcodebench__task_0051__gen_00__BigCodeBench_51.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.6807277202606201,-1.5698233842849731,   ,    # Filter the dataframe based on the given conditions\n    selected_df =
3048,bigcodebench,BigCodeBench/52,52,deepseek_base,117,same_text__bigcodebench__task_0052__gen_00__BigCodeBench_52.npz,True,both_pass,0,0,0.0,0,0.0,-1,-1,0,0.0,-0.2989477515220642,-0.11980120837688446,   ,    # Convert the text to lowercase and remove punctuation\n    text = re
3048,bigcodebench,BigCodeBench/53,53,deepseek_base,133,same_text__bigcodebench__task_0053__gen_00__BigCodeBench_53.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.9080252647399902,-1.155795931816101,   ,"    # Extract data using regular expression\n    pattern = r""Name: ("
3048,bigcodebench,BigCodeBench/54,54,deepseek_base,145,same_text__bigcodebench__task_0054__gen_00__BigCodeBench_54.npz,True,both_pass,0,0,0.0,0,0.0,-1,-1,0,0.0,-0.7921631932258606,-0.19240884482860565,   ,    # Split the text into sentences\n    sentences = re.split(r
3048,bigcodebench,BigCodeBench/55,55,deepseek_base,220,same_text__bigcodebench__task_0055__gen_00__BigCodeBench_55.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.207993984222412,-0.6254074573516846,   ,    # Split the text into sentences\n    sentences = re.split(r
3048,bigcodebench,BigCodeBench/56,56,deepseek_base,442,same_text__bigcodebench__task_0056__gen_00__BigCodeBench_56.npz,True,both_fail,1,1,15.170875549316406,19,0.042986425339366516,178,40.27149321266968,212,47.963800904977376,7.943259239196777,7.23491096496582,_,\n\nclass TestTask(unittest.TestCase):\n    def test_task_func(self):\n        # Test case 1\n        text
3048,bigcodebench,BigCodeBench/57,57,deepseek_base,115,same_text__bigcodebench__task_0057__gen_00__BigCodeBench_57.npz,True,regression,0,1,4.813430309295654,8,0.06956521739130435,77,66.95652173913044,84,73.04347826086956,2.3231818675994873,2.4975426197052,_, plt.gca()\n\n#task_func/task_func_2.py\nimport pandas as pd\nimport matplotlib.
3048,bigcodebench,BigCodeBench/58,58,deepseek_base,246,same_text__bigcodebench__task_0058__gen_00__BigCodeBench_58.npz,True,regression,0,1,2.0666136741638184,2,0.008130081300813009,138,56.09756097560975,170,69.10569105691057,1.012601375579834,1.061305284500122,',"=30, density=True, alpha=0.5, label='Samples')\n\n    # Set the plot title\n    ax.set"
3048,bigcodebench,BigCodeBench/59,59,deepseek_base,120,same_text__bigcodebench__task_0059__gen_00__BigCodeBench_59.npz,True,improvement,1,0,4.89166784286499,2,0.016666666666666666,98,81.66666666666667,102,85.0,2.7930493354797363,2.1059134006500244,from,        return None\n\n#task_2.py\nimport wikipedia\nfrom wordcloud import WordCloud\nimport matplotlib.pyplot as plt
3048,bigcodebench,BigCodeBench/60,60,deepseek_base,57,same_text__bigcodebench__task_0060__gen_00__BigCodeBench_60.npz,True,both_pass,0,0,0.0,0,0.0,-1,-1,0,0.0,-0.9253668189048767,-1.3394571542739868,   ,    df = pd.DataFrame(result)\n    df.to_
3048,bigcodebench,BigCodeBench/61,61,deepseek_base,497,same_text__bigcodebench__task_0061__gen_00__BigCodeBench_61.npz,True,both_fail,1,1,17.441513061523438,19,0.03822937625754527,21,4.225352112676056,352,70.82494969818913,9.304669380187988,8.144137382507324,_,"\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        result = [{""hi"": 7"
3048,bigcodebench,BigCodeBench/62,62,deepseek_base,156,same_text__bigcodebench__task_0062__gen_00__BigCodeBench_62.npz,True,both_fail,1,1,1.997475504875183,1,0.00641025641025641,17,10.897435897435898,17,10.897435897435898,1.488426685333252,0.5163442492485046,_," # Extract the ""from_user"" values from the result\n    from_user_values = [item[""from_user""] for item in result]"
3048,bigcodebench,BigCodeBench/63,63,deepseek_base,410,same_text__bigcodebench__task_0063__gen_00__BigCodeBench_63.npz,True,both_fail,1,1,8.331429481506348,13,0.03170731707317073,1,0.24390243902439024,1,0.24390243902439024,3.613926887512207,4.724793434143066, task,"def task_func(df):\n    """"""\n    With a DataFrame of car"
3048,bigcodebench,BigCodeBench/64,64,deepseek_base,145,same_text__bigcodebench__task_0064__gen_00__BigCodeBench_64.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.7689194679260254,-0.38506340980529785,   ,    # Create a DataFrame from the given data\n    df = pd.
3048,bigcodebench,BigCodeBench/65,65,deepseek_base,107,same_text__bigcodebench__task_0065__gen_00__BigCodeBench_65.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-1.0886430740356445,-0.5496557950973511,   ,"    df = pd.DataFrame(data, columns=COLUMNS)"
3048,bigcodebench,BigCodeBench/66,66,deepseek_base,503,same_text__bigcodebench__task_0066__gen_00__BigCodeBench_66.npz,True,both_fail,1,1,16.51055908203125,25,0.04970178926441352,170,33.79721669980119,224,44.53280318091451,8.530810356140137,7.98704195022583,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test case 1\n        data
3048,bigcodebench,BigCodeBench/67,67,deepseek_base,512,same_text__bigcodebench__task_0067__gen_00__BigCodeBench_67.npz,True,regression,0,1,4.62946891784668,2,0.00390625,166,32.421875,166,32.421875,2.221710681915283,2.4150519371032715,/,(data)\n\n    return df\n\n#task_func('/Users/joshuaswanson/Desktop/Python/Python_Projects
3048,bigcodebench,BigCodeBench/68,68,deepseek_base,141,same_text__bigcodebench__task_0068__gen_00__BigCodeBench_68.npz,True,improvement,1,0,5.6797637939453125,7,0.04964539007092199,109,77.30496453900709,132,93.61702127659575,2.992013454437256,2.6950438022613525,from, as pd\nimport seaborn as sns\nimport pytest\nfrom task_func import task_func\n
3048,bigcodebench,BigCodeBench/69,69,deepseek_base,513,same_text__bigcodebench__task_0069__gen_00__BigCodeBench_69.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.4098889231681824,-0.33577096462249756,   ,    # Your code here\n    # ...\n    # ...\n    # ...
3048,bigcodebench,BigCodeBench/70,70,deepseek_base,486,same_text__bigcodebench__task_0070__gen_00__BigCodeBench_70.npz,True,both_fail,1,1,19.130115509033203,26,0.053497942386831275,207,42.592592592592595,273,56.17283950617284,10.020589828491211,9.11683464050293,_,"\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func_valid_json(self):\n        df, ax ="
3048,bigcodebench,BigCodeBench/71,71,deepseek_base,499,same_text__bigcodebench__task_0071__gen_00__BigCodeBench_71.npz,True,both_fail,1,1,17.12726402282715,26,0.052104208416833664,195,39.078156312625254,255,51.102204408817634,9.034526824951172,8.100051879882812,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test with a valid CSV file
3048,bigcodebench,BigCodeBench/72,72,deepseek_base,512,same_text__bigcodebench__task_0072__gen_00__BigCodeBench_72.npz,True,both_fail,1,1,18.06905174255371,32,0.0625,88,17.1875,405,79.1015625,9.59607219696045,8.48028564453125,_,"', 'sum', 'mean', 'median']\n\n    def test_no_csv_files(self):\n        # Test that the function returns"
3048,bigcodebench,BigCodeBench/73,73,deepseek_base,377,same_text__bigcodebench__task_0073__gen_00__BigCodeBench_73.npz,True,both_fail,1,1,5.048516750335693,12,0.03183023872679045,69,18.30238726790451,368,97.61273209549071,2.9255011081695557,2.130311965942383,from, np\nimport matplotlib.pyplot as plt\nimport ast\nfrom task_func import task_func\n
3048,bigcodebench,BigCodeBench/74,74,deepseek_base,508,same_text__bigcodebench__task_0074__gen_00__BigCodeBench_74.npz,True,both_fail,1,1,19.36829948425293,50,0.0984251968503937,152,29.921259842519685,328,64.56692913385827,9.74995231628418,9.625630378723145,_,"\n    @patch('socket.gethostbyname')\n    def test_invalid_hostname(self, mock_gethostbyname):\n       "
3048,bigcodebench,BigCodeBench/75,75,deepseek_base,510,same_text__bigcodebench__task_0075__gen_00__BigCodeBench_75.npz,True,both_fail,1,1,5.230976581573486,9,0.01764705882352941,458,89.80392156862744,484,94.90196078431373,2.942422389984131,2.295848846435547,from," pandas as pd\nimport numpy as np\nimport pytest\nfrom datetime import datetime, timedelta\nimport seaborn as sns\n"
3048,bigcodebench,BigCodeBench/76,76,deepseek_base,217,same_text__bigcodebench__task_0076__gen_00__BigCodeBench_76.npz,True,both_fail,1,1,3.908189296722412,1,0.004608294930875576,205,94.47004608294931,205,94.47004608294931,2.283212423324585,1.6322731971740723,_,"('session_key', session_key, max_age=session_key_expire_time)\n\n    return response\n"
3048,bigcodebench,BigCodeBench/77,77,deepseek_base,209,same_text__bigcodebench__task_0077__gen_00__BigCodeBench_77.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.7192137837409973,-0.5467821359634399,   ,    try:\n        username = data['username']\n        password = data['
3048,bigcodebench,BigCodeBench/78,78,deepseek_base,72,same_text__bigcodebench__task_0078__gen_00__BigCodeBench_78.npz,True,improvement,1,0,0.0,0,0.0,-1,-1,0,0.0,-0.8417041301727295,-0.1581050604581833,   ,    response = HttpResponse(content_type='text/csv')\n   
3048,bigcodebench,BigCodeBench/79,79,deepseek_base,222,same_text__bigcodebench__task_0079__gen_00__BigCodeBench_79.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.7911115288734436,-0.4956372082233429,   ,    # Create a buffer to store the ZIP file in memory\n    buffer =
3048,bigcodebench,BigCodeBench/80,80,deepseek_base,80,same_text__bigcodebench__task_0080__gen_00__BigCodeBench_80.npz,True,both_pass,0,0,5.852217197418213,5,0.0625,20,25.0,33,41.25,2.507453203201294,3.3520612716674805, def,"\n\n    @app.route('/', methods=['POST'])\n    def index():\n        data = request.get_json()\n        logging."
3048,bigcodebench,BigCodeBench/81,81,deepseek_base,453,same_text__bigcodebench__task_0081__gen_00__BigCodeBench_81.npz,True,improvement,1,0,15.75870132446289,42,0.09271523178807947,31,6.843267108167771,205,45.253863134657834,8.057552337646484,7.708424091339111,_,"'\n\n    @patch('requests.get')\n    def test_task_func(self, mock_get):\n        mock_response ="
3048,bigcodebench,BigCodeBench/82,82,deepseek_base,489,same_text__bigcodebench__task_0082__gen_00__BigCodeBench_82.npz,True,both_fail,1,1,16.83814239501953,56,0.11451942740286299,48,9.815950920245399,431,88.13905930470348,8.576447486877441,8.269009590148926,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        app = task_func('mysecret
3048,bigcodebench,BigCodeBench/83,83,deepseek_base,500,same_text__bigcodebench__task_0083__gen_00__BigCodeBench_83.npz,True,both_fail,1,1,4.476644992828369,27,0.054,13,2.6,314,62.8,2.202857732772827,2.2810823917388916,[',_SUPPRESS_SEND'] = False\n    app.config['MAIL_SUPPRESS_SEND'] = False\n    app
3048,bigcodebench,BigCodeBench/84,84,deepseek_base,491,same_text__bigcodebench__task_0084__gen_00__BigCodeBench_84.npz,True,both_fail,1,1,3.653027296066284,3,0.006109979633401222,452,92.05702647657841,453,92.26069246435846,2.103902578353882,1.556416630744934,_,"    # Aggregate sales and profit data by product\n    sales_by_product = pd.DataFrame(sales, columns=products)\n"
3048,bigcodebench,BigCodeBench/85,85,deepseek_base,424,same_text__bigcodebench__task_0085__gen_00__BigCodeBench_85.npz,True,both_pass,0,0,5.667653560638428,6,0.014150943396226415,306,72.16981132075472,415,97.87735849056604,3.29095196723938,2.3839962482452393,from," plt\nimport numpy as np\nimport pandas as pd\nfrom datetime import datetime, timedelta\n"
3048,bigcodebench,BigCodeBench/86,86,deepseek_base,104,same_text__bigcodebench__task_0086__gen_00__BigCodeBench_86.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.4413129687309265,-0.5047491788864136,   ,    np.random.seed(seed)\n    scores = pd.Data
3048,bigcodebench,BigCodeBench/87,87,deepseek_base,87,same_text__bigcodebench__task_0087__gen_00__BigCodeBench_87.npz,True,both_pass,0,0,3.8479249477386475,1,0.011494252873563218,80,91.95402298850574,80,91.95402298850574,1.6161870956420898,2.23903226852417,import,=True)\n    return df\n\n#task_2.py\nimport pandas as pd\n
3048,bigcodebench,BigCodeBench/88,88,deepseek_base,495,same_text__bigcodebench__task_0088__gen_00__BigCodeBench_88.npz,True,improvement,1,0,17.36850357055664,22,0.044444444444444446,198,40.0,244,49.292929292929294,9.029671669006348,8.346125602722168,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test that the function returns a Data
3048,bigcodebench,BigCodeBench/89,89,deepseek_base,390,same_text__bigcodebench__task_0089__gen_00__BigCodeBench_89.npz,True,both_fail,1,1,4.846863746643066,5,0.01282051282051282,355,91.02564102564102,379,97.17948717948718,2.4699347019195557,2.3842267990112305,from,plotlib.pyplot as plt\nfrom scipy import stats\nfrom sklearn.preprocessing import StandardScaler\n
3048,bigcodebench,BigCodeBench/90,90,deepseek_base,317,same_text__bigcodebench__task_0090__gen_00__BigCodeBench_90.npz,True,both_pass,0,0,3.5328245162963867,3,0.00946372239747634,301,94.95268138801262,301,94.95268138801262,1.541171669960022,1.9989475011825562,import,].values.tolist()\n\n#task_2.py\nimport pandas as pd\nimport numpy as np\nimport math\n
3048,bigcodebench,BigCodeBench/91,91,deepseek_base,244,same_text__bigcodebench__task_0091__gen_00__BigCodeBench_91.npz,True,improvement,1,0,4.882419109344482,6,0.02459016393442623,194,79.50819672131148,201,82.37704918032787,2.689579725265503,2.200133800506592,from,\n\n#task_1.py\nimport pandas as pd\nfrom task_func import task_func\n\ndata = pd.read_
3048,bigcodebench,BigCodeBench/92,92,deepseek_base,148,same_text__bigcodebench__task_0092__gen_00__BigCodeBench_92.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.6656896471977234,-0.10326740145683289,   ,"    if not isinstance(data, pd.DataFrame):\n        raise"
3048,bigcodebench,BigCodeBench/93,93,deepseek_base,303,same_text__bigcodebench__task_0093__gen_00__BigCodeBench_93.npz,True,both_fail,1,1,4.484520435333252,3,0.009900990099009901,268,88.44884488448845,292,96.36963696369637,2.46130108833313,2.0305144786834717,from,as as pd\nimport matplotlib.pyplot as plt\nfrom sklearn.decomposition import PCA\n
3048,bigcodebench,BigCodeBench/94,94,deepseek_base,513,same_text__bigcodebench__task_0094__gen_00__BigCodeBench_94.npz,True,both_fail,1,1,16.499073028564453,35,0.0682261208576998,44,8.576998050682262,307,59.84405458089669,8.541064262390137,7.965299129486084,_,class TestTaskFunc(unittest.TestCase):\n\n    def test_task_func(self):\n        # Test that the function returns a tuple
3048,bigcodebench,BigCodeBench/95,95,deepseek_base,265,same_text__bigcodebench__task_0095__gen_00__BigCodeBench_95.npz,True,both_fail,1,1,3.7536449432373047,1,0.0037735849056603774,258,97.35849056603773,258,97.35849056603773,1.6914441585540771,2.0694961547851562,import,Sales'])\n    return report\n\n#task_2.py\nimport pandas as pd\n
3048,bigcodebench,BigCodeBench/96,96,deepseek_base,116,same_text__bigcodebench__task_0096__gen_00__BigCodeBench_96.npz,True,both_pass,0,0,4.450433731079102,1,0.008620689655172414,112,96.55172413793103,112,96.55172413793103,1.9732342958450317,2.4844954013824463,import, return sorted_word_counts\n\n#task_2.py\nimport csv\n
3048,bigcodebench,BigCodeBench/97,97,deepseek_base,511,same_text__bigcodebench__task_0097__gen_00__BigCodeBench_97.npz,True,improvement,1,0,15.744102478027344,37,0.07240704500978473,135,26.418786692759294,177,34.63796477495108,8.213172912597656,7.538238525390625,_,\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_func(self):\n        # Test with a list of numbers\n
3048,bigcodebench,BigCodeBench/98,98,deepseek_base,378,same_text__bigcodebench__task_0098__gen_00__BigCodeBench_98.npz,True,both_fail,1,1,16.87138557434082,25,0.06613756613756613,152,40.21164021164021,187,49.47089947089947,8.532061576843262,8.346612930297852,_,class TestTaskFunc(unittest.TestCase):\n\n    def test_task_func(self):\n        # Test that the function returns a list
3048,bigcodebench,BigCodeBench/99,99,deepseek_base,163,same_text__bigcodebench__task_0099__gen_00__BigCodeBench_99.npz,True,both_fail,1,1,4.753520488739014,2,0.012269938650306749,124,76.07361963190183,150,92.02453987730061,2.3896725177764893,2.371142864227295,from,\nimport pandas as pd\nimport seaborn as sns\nfrom sklearn.datasets import load_iris\n
3048,bigcodebench,BigCodeBench/100,100,deepseek_base,416,same_text__bigcodebench__task_0100__gen_00__BigCodeBench_100.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.018739528954029083,-0.07245150208473206,   ,    try:\n        # Set the random seed for reproducibility\n        random
3048,bigcodebench,BigCodeBench/101,101,deepseek_base,274,same_text__bigcodebench__task_0101__gen_00__BigCodeBench_101.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,0.11086367070674896,0.2502294182777405,   ,    np.random.seed(seed)\n    try:\n        data =
3048,bigcodebench,BigCodeBench/102,102,deepseek_base,115,same_text__bigcodebench__task_0102__gen_00__BigCodeBench_102.npz,True,both_fail,1,1,4.380604267120361,2,0.017391304347826087,75,65.21739130434783,101,87.82608695652173,2.534848690032959,1.8530504703521729,from,\nimport seaborn as sns\nimport pandas as pd\nfrom sklearn.datasets import load_diabetes\n
3048,bigcodebench,BigCodeBench/103,103,deepseek_base,454,same_text__bigcodebench__task_0103__gen_00__BigCodeBench_103.npz,True,both_fail,1,1,5.845914363861084,12,0.02643171806167401,75,16.519823788546255,424,93.3920704845815,2.7632009983062744,3.090005397796631,/, ax\n\n#task_func(temperatures)\n\n#tests/test_task_func.py\nimport unittest\nimport pandas
3048,bigcodebench,BigCodeBench/104,104,deepseek_base,512,same_text__bigcodebench__task_0104__gen_00__BigCodeBench_104.npz,True,both_fail,1,1,18.54950714111328,17,0.033203125,45,8.7890625,448,87.5,9.567303657531738,8.989492416381836,_," 31, 56],\n        })\n\n    def test_task_func(self):\n        ax = task_func(self."
3048,bigcodebench,BigCodeBench/105,105,deepseek_base,513,same_text__bigcodebench__task_0105__gen_00__BigCodeBench_105.npz,True,both_fail,1,1,3.267636299133301,6,0.011695906432748537,270,52.63157894736842,279,54.3859649122807,1.7694981098175049,1.5054324865341187,_,(df)\n\n#task_func(df)\n\n#task_func(df)\n\n#task_func(df)\n\n#
3048,bigcodebench,BigCodeBench/106,106,deepseek_base,416,same_text__bigcodebench__task_0106__gen_00__BigCodeBench_106.npz,True,both_pass,0,0,4.804553985595703,3,0.007211538461538462,139,33.41346153846154,139,33.41346153846154,3.1540584564208984,1.6577917337417603,_," is in datetime format\n    if not pd.api.types.is_datetime64_any_dtype(df[""date""]):\n       "
3048,bigcodebench,BigCodeBench/107,107,deepseek_base,209,same_text__bigcodebench__task_0107__gen_00__BigCodeBench_107.npz,True,both_fail,1,1,0.0,0,0.0,-1,-1,0,0.0,-0.590851366519928,-0.6630759239196777,   ,    if df.empty or not all(col in df.columns for col in
3048,bigcodebench,BigCodeBench/108,108,deepseek_base,431,same_text__bigcodebench__task_0108__gen_00__BigCodeBench_108.npz,True,both_fail,1,1,4.560370445251465,5,0.01160092807424594,102,23.665893271461716,414,96.05568445475637,2.5786194801330566,1.9890440702438354,from,as as pd\nimport matplotlib.pyplot as plt\nfrom statsmodels.tsa.seasonal import seasonal_decompose\n
